hash,buyer,seller 
56nbSuA1336JgCJFw9FfAUnQHWajYUoXWfBJPYGDnNqsU5g8FS2FhoUNZ5UWFahAF2DFEpZ5BR5iZknMTMkNyRSF,4XHwCdpt2zpG5iTQ6pnEdqjJZm8P1KL5jM5a7BH5Sprx,J4dL7jPnm2MMdd4miSn5ry3vdJGy5xEnwiUjgssBFeLm,0.07
5f8AHdkCpr27uGRV4F2NLPzwbExEuATAcPm2VTyKw8GLFceULo4qKeSGkYCzZECUQQiqiruZHfGn9MKEAwDJyoKk,J4dL7jPnm2MMdd4miSn5ry3vdJGy5xEnwiUjgssBFeLm,Cy87ztN5pm5oGW5r1kFNYPfF4twipLtsHpFxdQTwW2C7,0.037
4cZkaDaMnnjXYEJLX3X2D6SQRkFK7Q9AeJWUX3ACyriZRwDrvJswS7G2tgBSbF1bj9ffAXNXfvLGcRo49LEPmZnq,AhR13qhy5qmU6ay8ykHX77hRbhNsSVaexWFnT2VLvQTB,ENj5Dr624FpLKAJCKULN16ueuGg853hKTxMqFHhJLScd,0.15
35dXa7R7BeXR8oCiEN5NEbKhLEgWRQbSxAwrSxuzuyuer96Q3wnbHJa14n4DDXiwFEcng5Ss2kaSsbTxDqxgpjuo,ENj5Dr624FpLKAJCKULN16ueuGg853hKTxMqFHhJLScd,GSJFH2r67wYz42GMcNff5Xc9uGmxUTes4f2UVrXgtH6u,0.1
5xbikHuDVS7xM8Q5kkLGiF8xPC4k8UbWj3k9Hukt9EVT4DuAgTjjfWNhRKtVWaaH7j1c7AxkynYswPQWQu7hR5cD,5FHsGKr2fqDGEAC3AjSdSpkYEVypjisxyxivmQLFM6fu,E3oEZTcKMGmybKozYiHkMKRm1H5fkD8rqRiAZWZGrj3N,0.055
57ckHxFpUi2MsErGBkisW2vrb45zRbLJ9FK5yvy7UcQAPW4fufX4q8MGVcTmUttwqWAiU1KBettrxrPLvxPtLpx,E3oEZTcKMGmybKozYiHkMKRm1H5fkD8rqRiAZWZGrj3N,7BKBax5mFNbbdr3RRemFK9E5m1kGv6wjfUVyAeZbikWj,0.03
Z3XcqzxzQYFs5RRHhb9PHFYpHcXvKDLAhxysxdfAWjdhYens6szEP4ag3YdN3EbxUTEt55YT22Qo8qRcFpToZng,FtBavaGUoqKnz53fe187DESL7VvJFKnJffp5wyRx6KPs,GSJFH2r67wYz42GMcNff5Xc9uGmxUTes4f2UVrXgtH6u,0.7
2BiqESzbxiEHNoMQ8iL5jERDB8GGym2yVhi8VRs4znhHp7aacLax3A3bPsThHt93GGpk16RL36JGoJHavDJrJWzv,5FHsGKr2fqDGEAC3AjSdSpkYEVypjisxyxivmQLFM6fu,FQPpr7yRhep9NL5ab3TNspGCmG9EnSppU5SfA67GnSAB,0.55
3i2KgZwc25XYZFfbXc7ZF1b84A7NzZovjW7dhQxZBGMtYbjduqz16ZLm55HtAtoW2nPmaXPUQ26tBzWMxJ7AQb3c,FQPpr7yRhep9NL5ab3TNspGCmG9EnSppU5SfA67GnSAB,GbogUHmha3xdQ58zipYYvT7AfKJZbsgnfX576u6bww6A,0.39
4izyhs26czf5jafVGFemhZtfVMBHsL3NhPnpN1PRxwccVAEmqFRtjZNpviAnKcMQEQo6dmErZV6f79ubuHoMLd9r,GbogUHmha3xdQ58zipYYvT7AfKJZbsgnfX576u6bww6A,8XcTX7QLDTz76KteKY5s2WN3FYt2n3aJtGBNjKN7fjDV,0.12
2GcW5fDQ3SGntAW7zXjtE3MH3dA26F367cd9U6h9akpGPd3hDtTqSEDhUsnzT8C7ADNUYTSDoy5hfXmEUuBipP2A,CgxZsmgBfVb6jG8TYQdZ7iAHeH446Ypecf1X84xkk2og,AbU9rvKiiWMFMfwH7q3HcsxMxyUoAThHpdjsMYPHLj66,0.49
4ffrVGNuJ6Vtx1FxW6f2YX2ryL2FK6Wq38754qsZJVitGyuZ1JiESvfkvm6Zx1WsWXqdLdqFDPf7AYc6iHowZpSi,AbU9rvKiiWMFMfwH7q3HcsxMxyUoAThHpdjsMYPHLj66,2yZF9fTrEZPjRKDykDMeXVTUL8BJHBpQCPp6nZRGrCgi,0.159
5YuFZJVGyBmDU7Ry54icdFHKGVqDTtdfiv6wzPQNFhKsCn49DTvi2ZjijX4kEbHwJ4XkzJEV4nWUiSL2CJDXTCda,2yZF9fTrEZPjRKDykDMeXVTUL8BJHBpQCPp6nZRGrCgi,5wq1av9M84zDPT1FC1Q5M8bpGUV9MhDDbZ48Y6h2nRDM,0.088
aobXbboFuXRqueJxYNKmeWNmr4kqoiVEz5D5WABLcewNUWw3XSUFsdGC7EV5hU73ZD2CT87bNVgMNZq8GtBe5Nt,5wq1av9M84zDPT1FC1Q5M8bpGUV9MhDDbZ48Y6h2nRDM,7BKBax5mFNbbdr3RRemFK9E5m1kGv6wjfUVyAeZbikWj,0.105
4KqromZ2g4xXoCMhD3ZLzbcJwVojgThKgTGNV4QQDeAL62hVdmv3qfxAMNKjaC2m71Mp4vBqeZ4H9jZbWP461eag,FYouRQbrUbG3bzRGv3iaTAPuxWgHdH4raxxBHo7w1M33,DqN6hrC4nePXv3ggcsSoNGdXJeccmwtAK5qo7ryw4J7j,0.65294212
2ApL1EdTPV2XzF2hnCeRvVMDgEf1qtLMm1rfPe8ETDj35erxBG6WFm21zAE7s8US4gJQiNDHu4yw8YgJ9txREL8e,DqN6hrC4nePXv3ggcsSoNGdXJeccmwtAK5qo7ryw4J7j,6JpmHBkYicAXudma25SPEA2ofFBWRndQbtLS9qypk8KS,0.18294212
nQUhEGfdCXAfonfDkCfGcccN3jS3zSZzRqD4aveJx9JgHYNypDG2BZmqShwNygiWmXfAjP2ifQNNPz1dqjiwrNf,HJMgEseEcTMYtehMP96P6kmVn5Rw4ZdBU8VEHnWoLmHu,ER8jMbKHCxy1QSJ5xUY6gsnYkfg7uo2DEX61LJpC2DEN,0.05994212
3MS2pf7qWTFwiZ4rzE55ZgMGcGkY4zkY1HdQnx7M8BHD3TPdxLjSsHExWeooMhHykQkdbS8s27FdiSBW9UgVjjjd,4bKEtNABSsHmEXeWixYo9T9Zj1F3z9j5UjjZkB2fY9T6,FiHx6jyp2cMKvFgFtxQYpXDSJY2NgfXMxSo9U4dwigg1,0.185
5EKfcrLfHz7xAnB1ys6VaMfmiYqsotcQPtLKKxPuYovYn7uK67voGSmKCheesKceA9jNgZuGhV9Ug8earrdkvHok,FiHx6jyp2cMKvFgFtxQYpXDSJY2NgfXMxSo9U4dwigg1,DMnVCm8cNku3gbf7EdH6ZyZfn3Lqe3XPQQbcjLMnxzuG,0.59
3xCwZ7Rdz45ELTzGWcNPwUjEv5yG5S9La7gPcxqzwfCTUWN96eZL68ngccuR4H62vyKnHTPSXo2qmb8azwTuHNh5,DMnVCm8cNku3gbf7EdH6ZyZfn3Lqe3XPQQbcjLMnxzuG,5iEixNHtUcu6CU7c4jrC8Fi2sDwUPzopnhwjNGqm7RRy,0.0666
T5MxfUTjDspMvneEMaBB8z5uyp55avBpKWtAHvnW373vmUuoy9oZu7idt3KLjxCwP7mAs7fxg5HmApRU5XABWsz,5CfYWRNMkwYuf75GJk1em1XxiNZgX9Y8xEbUh7VWYvfd,DZi3BveDiCqU3VTe3rmVzkSZKY2sbrEe2FyuX1X7sU7w,0.689
5GqakPbbodTRZEetpeMTH7LV63hvwChPiA81VGsDjd6zqJUoxZiQh8Q4Kahvyq6BE9za4qj8VNZAmC1MHi2qG28T,DZi3BveDiCqU3VTe3rmVzkSZKY2sbrEe2FyuX1X7sU7w,ENVk4qv4zB9ucQ131CfLucjBwepGQU8huVHiSonoKUss,0.60294212
2GaKJrMXezJGqT6CvDa2qtP7MnuXDrf3hLdA9JWZh6APLi1oUv49C8tXJ4k1iwePVp7Qhce4UJDDPy5vU1uVyRd8,ENVk4qv4zB9ucQ131CfLucjBwepGQU8huVHiSonoKUss,2W8Wdyso528RJ4jzAhvKmun7sjeARVFrhQPqFRoz13Ed,0.057
dqGDZoT1waQi1REgo8yfhR7B7J6sytUA5mZgcmWsVNQXxBhHjDueMhmWQgCYxkJzrEkENWrKjct3ckrm8xnKsrm,DTvmponj5Lm5qxnPjMpqVESVHRA6pfGJ7jpd3YFFZVuQ,DZi3BveDiCqU3VTe3rmVzkSZKY2sbrEe2FyuX1X7sU7w,0.669
3AYHoarjtEdUi6c9ivMFn1zdi4LML4fGAW1PMkveCbWEumxy3x7NJZo3npev7KCC2A85y9cpyZTSLAEk7WXTiFgu,DZi3BveDiCqU3VTe3rmVzkSZKY2sbrEe2FyuX1X7sU7w,hRHpDumRGoVaNHQDyTaKJj9FbBeSynVwzwCioyiG6rL,0.44
XGVgu9bFS5dK16tb9fNenKLU6ggugvXexhaL31b5aB6MskByMfaJ6mfiR8s6fiaLmuSpLTicVkUifDtryrTsG2W,hRHpDumRGoVaNHQDyTaKJj9FbBeSynVwzwCioyiG6rL,A5MzGHy6DEeUnjThpBvstpetdALsjopToaGZ7tdD1GQ3,0.152
NJsgPQvJPKEQaQHxecDBHgb3bviE85Q2wZ3QTkjPsD9Y4YpMF4k9HtysFa22qyr6meZQhJdvyymsMWv7vUUF6QU,A5MzGHy6DEeUnjThpBvstpetdALsjopToaGZ7tdD1GQ3,GZNZ3ryoyR57CrY4GZztsoVthALj9zNFXELd4Lne9SsT,0.1
5owiMqRLBwpf6vn9kLR38c2ozGAZgaNAfXJYRrFXgDxFfdge9z47WvWqgPArowiPLSdYpThGKxDkimqPrKhJY1cy,GZNZ3ryoyR57CrY4GZztsoVthALj9zNFXELd4Lne9SsT,2fjnasKeqKS63myiKHqeVjaCKGEN75U4iPv6ZjsoJ8xa,0.112
4p9yHEHonYwqSqaiseggu2Gjovwdq9Wg7JovW66mmSxZMhELcxHfb4wDHsqeemNjArjQRBF356HagpbPEsgzobvX,2fjnasKeqKS63myiKHqeVjaCKGEN75U4iPv6ZjsoJ8xa,7b5GT9aARev2XLHAuxcCD1VSyePYTCEa3oSj1KZD2ws5,0.05
2yfPLR1vQEWhnbRS288thdm3ryEuMx1Gjj7Pr6YqBcQJNc5HvwiemneBGPxBzYf2AKB7NUGbax7o8Zdr8BtS81iw,AhR13qhy5qmU6ay8ykHX77hRbhNsSVaexWFnT2VLvQTB,CqC5JFzbyw685RWBLyB9N8TrfJCwuKJsgrKEMjPLGyPc,0.15
2JBRs3qWSE9TqBrqyPRzpq2yTbDgog1VmwCTctg3dxQFmKny5QPB484L8uL2U6CcxxzFy6GFW8jQqDGQ7Lxu2auH,CqC5JFzbyw685RWBLyB9N8TrfJCwuKJsgrKEMjPLGyPc,Bth1pAx8Twd2ujdmXzZee6BzcceE1RfVeg7kwEHg8Nms,1
oYAxk95ajH4qivMAa2N6DSJrLZgrxUJCbvA7h3Q5qdNh8kdyMseTuhXgELekwkLjHRJFP5Vhv7w1cGECoznzmx6,Bth1pAx8Twd2ujdmXzZee6BzcceE1RfVeg7kwEHg8Nms,EZgh6NUDbv39aRE8w7Qvjz9MoLaD774i24UdLmnAiQQr,0.85
4AM8aXNiaoLw55nhhoA9L8cEq7LfNxjkjQayeh4rQeCp7wmw7oY6kV13yQcWMNWXVTSTD5VqwJq5VvreVGe6uCd1,EZgh6NUDbv39aRE8w7Qvjz9MoLaD774i24UdLmnAiQQr,7uS7jxqVGC8tD3BWeNyn7zZZ6efzHpYDgJHxHXWhEZEr,0.65
2UDP8iD8wfRN9p1yaKQJNpKYA7Pq2seBvVh5kHyMEg3beC3ZAsTSz8TUCiNCizxXAEG9mNUD5SMxAGGwcdjrY4Xe,7uS7jxqVGC8tD3BWeNyn7zZZ6efzHpYDgJHxHXWhEZEr,CBKTEDghThTJ6BGfQu95LtoWGBE6ftHuPakoeKE2VUKr,0.084
3vJ37V2DHjJAyQ3FNwphGoodZYMapFiwYzMgXdXF4w7JincTgro6XoSA3AAjK2UCUfHb1NQfq1syKFpqxdt6V6FJ,CBKTEDghThTJ6BGfQu95LtoWGBE6ftHuPakoeKE2VUKr,47ZnUC7kFjSwEgE1DNiHCiZ35Pc2dMQmwcjm7PGsMqUj,0.06
56qVKJT8M61urrZsqwVDQpUMHKDNaS3oufaHqH4NTHk94CVicLzQEaBa6XT1LN5FskzmPBRbaHDZAYL2K2jkSXHQ,2wv4vU7LxJB7n2xWcZQvsJseQ6WdyV9cqoKwhS92h5QR,21LXMYD9Gu3we9PjydUPZurTmQnWL6yjcsT3YbnLQezv,0.94
2Py1sErjun9C4D2xPNr6KbKo7BmycjfKaZXRMLBQdqff95pUeM1wx1ZGjedZbdpNFrWGFLWiiFcDiZK1raapZNN8,21LXMYD9Gu3we9PjydUPZurTmQnWL6yjcsT3YbnLQezv,4GvFLzgGCeVgyxQTKhiXayKD62DCSSZEwGk9Uq1hHtj1,1.267
5M1jMfrodu9rMqjZYFMXFunUdVAiReNeYYKpaGgaausLKrLhNfWue2SMzz77eNcSVsckXsReRu9rEHYhvvAksrw9,4GvFLzgGCeVgyxQTKhiXayKD62DCSSZEwGk9Uq1hHtj1,Cy87ztN5pm5oGW5r1kFNYPfF4twipLtsHpFxdQTwW2C7,0.12
c5Py537p4ihhvXqETKHnkANp4MeJ42xU2C2xVP8d3JrsdKio9Nv22L6nRpNphjPxwycySu5wggCGhppKSst6oTu,BLKJcYUxS69BafpJAAFWSm5K6HUYWYBHf2ixxhkQRcqu,MfYEUcMvh5UZ2bpfGpyGuDm2E8wbbNAmWuEoJVq9kb8,0.035
3EysEqqG5tj2vX3RghNzNCHrgPVndtmtCxfA8dJFVS8hG7ouwcMHxnmwq9APDuN9CnrzCudWZNs6RkLYmPYLK4HR,MfYEUcMvh5UZ2bpfGpyGuDm2E8wbbNAmWuEoJVq9kb8,GtdepMhUSqVQWsC2jkXhGzgftFysGwYNu5y2ViCKeXH4,0.17
4tFWC18srHxpmW3RSpXPZKZxdY3egCzr7odQud81P2cmhpjSMTFGqXjhWjiyxSeRcMy87v37E5e4uezvD5YAUV9T,GtdepMhUSqVQWsC2jkXhGzgftFysGwYNu5y2ViCKeXH4,1CrfMxKecvQh6e2qL4L2hzQyiSDAf6kA14MbtS1eFqq,0.03594212
318JnTQXUqfw1L9CWBiPtakvZq6xWccPpJcHQ8nkoyPipvGm3ADhU9g3PJXVNmB5UnZQzMjKzdHffQ53Wg8Yp6wk,6gRzFayvunhPKAXt5R159BmJjxVq3BC4pqfyeskeaaVr,7LQEDv9baBEUwRSe5recMpBGP6h2gwC8cSGsMXiNK1nM,0.009
sShB15hfuCDeqUwdzMEd6QVbuwkqRbyXe92QMVFUHgJNDsGRsF6y1sfDEcvKn85ukQfDzKUEXZoYgqikVdrQfJp,7LQEDv9baBEUwRSe5recMpBGP6h2gwC8cSGsMXiNK1nM,79fyHXx1XkmHt6hBVVNHiXPKqgQQQUZYt5JxBLPPrqEk,0.175
3dzXGGHyB8ZTqw1pYmV4ocfQsUAbJttwWq4bo8z7CYMxhgZ4NkZ3HrgNZXHVyqSNUjAZhFn1RYqDx4MPzj5czdwW,79fyHXx1XkmHt6hBVVNHiXPKqgQQQUZYt5JxBLPPrqEk,yphQ51F5Gjw9PJAdVRzoE3YEWnRNcJSiFYeJ8yWPYHE,0.19
5n8VYYyai3MB7M7GD8Xo58x8ffbbFxKfiGpZsgDphhS2hgPZJQW8SK3mEmTMZ6LoQU7rhBznhottUqYiZ9faTjnK,yphQ51F5Gjw9PJAdVRzoE3YEWnRNcJSiFYeJ8yWPYHE,CqC5JFzbyw685RWBLyB9N8TrfJCwuKJsgrKEMjPLGyPc,0.15
29P2W7j4oiBfVNsPde9sYfic921wEkD59U2YEhHWSB6CAYkiMLwEfwnAf4QCbNRe9ny9w9nJKNQnF9qmJK7a69ZD,CqC5JFzbyw685RWBLyB9N8TrfJCwuKJsgrKEMjPLGyPc,D2EBU1eUPbhgnqpy9wf5k6waCrXb1Mjoq7eFEm5USGqv,1.1
5RaShp5FW8N5HEkJR81bjRcYckBWJkQcKBQi2BCTweTSvDhnhPv3CuKrpCy6LkjJB3xnp8PE84eKtwN5KAnXxrQH,D2EBU1eUPbhgnqpy9wf5k6waCrXb1Mjoq7eFEm5USGqv,GbogUHmha3xdQ58zipYYvT7AfKJZbsgnfX576u6bww6A,0.29
5zZWRbAGvvCSDyE3EAGdqns4KZwf2w7pF8u5BYo3DBmY2XTs72LFVsHBsHzrSdDfV3fWzkU1n9Wg6aFRJtbEskbi,GbogUHmha3xdQ58zipYYvT7AfKJZbsgnfX576u6bww6A,HGAjfRcfNFFmCMXmj7Hg5d1GSkWGsFX7V4G3c7mFR9XC,0.098
5F4qm97NsZLMrBaqopQsQ2Z5SrwxHc4akzNbR9ckVGMZcYvnY7P2CXtgWk66gqwnKd6iLs7yx5sfzh5uKhq6Jpij,HuUrn1Fi9Qr5jARuo53ykrW6QqrZrxEU6S4Zp8kVbHjf,79fyHXx1XkmHt6hBVVNHiXPKqgQQQUZYt5JxBLPPrqEk,0.3
2xUGWPHeGS7GXdg99gMtC9ZA9WV1mjBqEGBAkxfz5xD78Kew4jhWtWHW82gz3AmLK1tXtSmX1zbSMEBdg8DSxbnX,79fyHXx1XkmHt6hBVVNHiXPKqgQQQUZYt5JxBLPPrqEk,9XsiAm122Y9yJTMyX93y6es6KNqXEXGdL38SuHTDojhv,0.196
fbUL1kUXDWvz3wp7BD5wKLdz9wpecPdvgaEpttByEUQycC6HZhMCTm3f62t9p8qPUgwJFxsZDUJuvKuX7feg4Dv,9XsiAm122Y9yJTMyX93y6es6KNqXEXGdL38SuHTDojhv,BGpc8FzL5vLRwsFH2ykTfEuorXGBSsrF7chbYyUtxsBd,0.38
4H5E72XfQr7N5xrmuHzcn7JLvWQNvvGMMiNd21ZPHDWuBhq4c8Vu5RUwgxHc8B76i1NxJxAHTQdcgxTRJK8kbUkc,BGpc8FzL5vLRwsFH2ykTfEuorXGBSsrF7chbYyUtxsBd,CqC5JFzbyw685RWBLyB9N8TrfJCwuKJsgrKEMjPLGyPc,0.15
bt9omh6tbiPwvVCqRf3jXskm9XsfWM8k36Nh2bCoq8nJJ5k9wGmc6UUwNPtmc4L98VcLC6FimZJG6DBhQ81Puvm,CqC5JFzbyw685RWBLyB9N8TrfJCwuKJsgrKEMjPLGyPc,9HRmM8WJ7gHSeos9Kpu6k1K4Y1kN4HxaYiscCFscpqWm,0.98
535DBQGxkBQJmPLbVRTCc594nqk35eRo3NyfuLB5kRo2EPYFvddH7gvn4scSwq7eRsAxuv9wrYzMLQvLtGt86CU4,9HRmM8WJ7gHSeos9Kpu6k1K4Y1kN4HxaYiscCFscpqWm,5AvWUCP6K1evt6ccS312Ss2eBbkyyJ4nJE6qpTZHFf2b,0.78
3cy8ojFLVxtLATzVWapMeRCD5DvaQZPDC1ShVa5XbeQ9dif4zpHdUq5AMgWTNZ2X4u3Um9zmRsiaWJvuh7YZviU1,5AvWUCP6K1evt6ccS312Ss2eBbkyyJ4nJE6qpTZHFf2b,EagPTNMgSgFrtfe8wBUAqdYceNQBAnp67RHg3gbBfz8M,0.299
2JsrXCeCPoGPv9EXxHdqVNVTCzpM3mxVLUipYyzeTK68cczdep7zdqJVCmG5ZZsAmEGZT33tJKZAo38wBtZXM6xW,EagPTNMgSgFrtfe8wBUAqdYceNQBAnp67RHg3gbBfz8M,7m5vScwKtjVfHGyRZajL5uKi6DAgNsEE3inAGQWrVGEF,0.2
4rNwZXVoaJEKK4JfGH4hFvWuwHX5NQnrzbpucKdZHcqQLe27BpL6RXQfkGJ5ymNJivjcbTYVwMivjHH8bmFDNpxr,7m5vScwKtjVfHGyRZajL5uKi6DAgNsEE3inAGQWrVGEF,69asbUp4SvLc6JMSbEuShtQYK59XBEFLCaYRZAT5A5Rg,0.109
5JduWRU1zhWp5bbzDhP7XDi7DmmmvPRVBfNNF464ccZ81eXnSMKT34ycuM9rDphhxLPTRmqBZFsoJc1z3o89K5dZ,D2EBU1eUPbhgnqpy9wf5k6waCrXb1Mjoq7eFEm5USGqv,8qQ5giRtSC18e65kedNbtnCPUzPsGhJYm8L3kbx5Z58G,0.22
3tKS5zRVtLZWZrzUXvmsbm6rWiNGho6inhLLZVNsk3gqo3nwAMaxhLCobFUX3ENsXzHyruG2NecrMvN2QPakqdd4,8qQ5giRtSC18e65kedNbtnCPUzPsGhJYm8L3kbx5Z58G,2yZF9fTrEZPjRKDykDMeXVTUL8BJHBpQCPp6nZRGrCgi,0.11
K7NwiuPECGMuPZPFsHtt2wrffWwuYcrP9zguunQ9SXii93a46ax28bz582jKkqLx1fQVftghYpkvuqeLDt6grwV,2yZF9fTrEZPjRKDykDMeXVTUL8BJHBpQCPp6nZRGrCgi,CcdwZDmLyf66oLFLhSmUWGoYTxFEkpgsys2J27RjaPq7,0.05594212
hGV1doz1XHaBa55EgRcMdHsnvCUofEQC7MomSxqArWnJhKr4gw7SofAvidAGPEshcjZswhyNqUWriaECWawNfRv,GzzsQ9QFgDvXWW5WkLdme4vTtTzp2cxtPHUREEY5QT14,CBKTEDghThTJ6BGfQu95LtoWGBE6ftHuPakoeKE2VUKr,0.88
4kaVVGReZJ6e4y7aBzMNviLgVinjg7PL8wiMtuCfufX31DSePeFBzSvBEwnQ1Vxiue3yvoNwxLNk8rWyxTfwbcH5,CBKTEDghThTJ6BGfQu95LtoWGBE6ftHuPakoeKE2VUKr,HGAjfRcfNFFmCMXmj7Hg5d1GSkWGsFX7V4G3c7mFR9XC,0.105
y359TJExmsDDZJNqEaXc6rX6gqXa4ZjDggSJGvm2Cp4U2PT1BKJMCywYaQjxnPXsj4LtqwrqspaJy5Ebwp6vZcb,12t9d5cSg4CkYNhXBdRRkCStSsT1cr1M4BAhoP93Qwcj,GQyEcstnNmtRQBX4CBFi39NC4apY9QWCQddN9GUPEQt9,0.38
K5TiX3dWWH8JUXtkkgdfB3RqvLbKSF3C8zQy9HX7PDXS2eazZgbPPigs4wXUNJisrvwruWokzyYKCPVSnaYUy8E,GQyEcstnNmtRQBX4CBFi39NC4apY9QWCQddN9GUPEQt9,A7Xor2Afb27GQvipMf1a3gsv6fyJMxS46M4NxNE4hkvo,0.08
2DpFpSQ9QwGe3dpz5Xq14nsB4ZNUE9jnx56jSJsTWgMQHuNncQ61x7594iZiATMBaBfMuEdeZySGKVnJAtYEB2JJ,ACWN2HC659sfQnNEvPTY5VxQ9zcpbgJkE2MU1YK8gTBN,8F3pAHcuqCQoVhVr9jnfFKTnuR2JP4KEi2zSNuFHnGS8,0.13
2eLzg7Ce75A6wMyHBZBqwS11DDrdttpHzXQQ6tFibUjo3r1Yp7u47PwLZCiEMu3v6x9M7hdxyom477pr5Azkv9PL,8F3pAHcuqCQoVhVr9jnfFKTnuR2JP4KEi2zSNuFHnGS8,CrsfajoTjcNyyXQ6aFrRx6s4j4okmHibGnjTLoxncQmj,0.07
o5wrbJ5FZRgmygGJuC5AvnUxBCgzwGS4tUMWDo3jC3Bm45a1QBZj4mq9rNv846sRdRstZHJyM8XQZrwTD3qGPQa,CrsfajoTjcNyyXQ6aFrRx6s4j4okmHibGnjTLoxncQmj,6DRTbMbW1prFG8NV8J7dH7CyMbkm3EnAMyoUT8rUTN16,0.053
37Wsz6UZd12TraB9o997cqsS9intgaox4NVeWEwwty2a2iL35hhv54LBMRYmvjGhLd43pxHyf4JoNaiFYSJijDHy,Bj7CFFg46SLU2DbPPT1Ex6MLR955BBaWvJhrq9rT19G3,2WqVuHhW2dN4eCfWpocpXei2QBHZNNBN38u3RHjgi5fP,0.134
669h5wRp2tkPtBn5XR71UjFExpCYALXw2KEwdQE1fGWaRjB8VW1VqcPyYjSWCaaxJrjBLqQVqPEcwKYtozsMizSo,2WqVuHhW2dN4eCfWpocpXei2QBHZNNBN38u3RHjgi5fP,B3FU5TXNGJ8ugPi8BQnnNfwhivRJuj4vAi9wA7my8ynE,0.05
3apnADXH1uAnd9xMpJH88RrHYTK1ngpEGLPVgme7oSDvH8yeMSH8itU6q4N4xQGmN2YKHdHwmAA1HSh9bT66v8yc,B3FU5TXNGJ8ugPi8BQnnNfwhivRJuj4vAi9wA7my8ynE,8XcTX7QLDTz76KteKY5s2WN3FYt2n3aJtGBNjKN7fjDV,0.02
5aq3kuHuaG41oougnM4ZLVWxhScwKhPQKQkWsz8eerBD9MJcr9iwyXiy6VWuSMiQvJzrKS7iRUd1WR85cHa96zxc,6maWDDAEyorynpfmyNWL3h1smm7gKtnu3AsBwn7GxoR,8ESEJ4iw1XCt56CtoWCvaqn95nBzGj6jWunxrk1pp3s6,0.19994212
2hHgQLmojiRUAgKKXaKJ76qc5iLAFtS3yv4FMvrWJ8sMqtYQyJvNnmvCH9rExbjyvNW8uxREJknd7dSEecif5DGH,8ESEJ4iw1XCt56CtoWCvaqn95nBzGj6jWunxrk1pp3s6,32LcHtijjtyLzo1SFVuYyNfYSmKywxo2W18Lgy9kJp9F,0.50294212
2fB82S6TBTqqVZcz8okzKfEB8U3oitAb5H7LkXyPYBkoTr6VZVx8ku1YQgNWsfDeoChjsUaGTFsNDmAmmq2Wsi5Q,32LcHtijjtyLzo1SFVuYyNfYSmKywxo2W18Lgy9kJp9F,J1KxBMX6YxWVnpXbAUs57yGpJ7WQVy9uY46n4aMU9EA7,0.14194212
2fB82S6TBTqqVZcz8okzKfEB8U3oitAb5H7LkXyPYBkoTr6VZVx8ku1YQgNWsfDeoChjsUaGTFsNDmAmmq2Wsi5Q,32LcHtijjtyLzo1SFVuYyNfYSmKywxo2W18Lgy9kJp9F,J1KxBMX6YxWVnpXbAUs57yGpJ7WQVy9uY46n4aMU9EA7,0.14194212
4AW4fPNkum2acLi3nN8GQCyZGbPvZA1H68q5e56vMzu32XVYW4gqv3WXMY5VLz4bzuSuCKFzUVmRkfXou8GfbY4m,J1KxBMX6YxWVnpXbAUs57yGpJ7WQVy9uY46n4aMU9EA7,5LJjFcRvnzP5oPuM7Ft3usdFvCVoaDX3GF98XxGFR1Y7,0.09
3aTbVtZe4SXEGGVUnZsKKALkv3GXkSxGQgGEkLL4DMBxV48WgqQmw4h9fjTCuzYEdg1XNnij1SCAPfE8HGfFvzw,5LJjFcRvnzP5oPuM7Ft3usdFvCVoaDX3GF98XxGFR1Y7,A7Xor2Afb27GQvipMf1a3gsv6fyJMxS46M4NxNE4hkvo,0.05
bWW8crHcHQw7f2jSmMwQDWpKViHbEoqR3msrvqeWaPzxKM6hTDV1wYFD2h6MQLAPnbnzCg11KFukpMa1JUwMECG,6dFY1Dtc14K7x7yQ3Lw7vC7sdu4XRBagY8bENP6KWNhn,GWUQjeYehUYCq58hHuZ31KAM1nvX5zVYH9sWuhyHAx5k,0.29
PcHqRsFiHBbqVHrXcHk3eEqVZG4jBMn26FqMVjioi2hTrs5enJdsmy7UUrxPgWwnmXQ5JG9jELn2mdtyjAQYB1r,12t9d5cSg4CkYNhXBdRRkCStSsT1cr1M4BAhoP93Qwcj,6bqoLV5CzZWuTJBvihpG6cdXQajHeHxBP2jgvkAPkPBE,0.35
3AcLYbkx4rYhUQweZ8bf1LF4Bksq2efQgeSwXi6dpX67NE87wVQ4PbWNPRV8x9md4RtdRW2p98iXsx3NMAhgEK4U,6bqoLV5CzZWuTJBvihpG6cdXQajHeHxBP2jgvkAPkPBE,2AtVdTCW7hCfVGkgJvcEQtVBt8KjBqdjQ3cJrNwkY5N4,0.6
5TrAitAixjaLKQ2P39gkg3w2vRcia5tDaAgM9dPgWFQkyUfAADeL966cYowmvf2v7ZdNAaADY9MBigWAsL86ZghG,26f1brr1cASojSmKEyPzk5MUrr6nmqWNGjsYHXKqZahP,EuSgddsfPspi1kkdnosEcndymiKE998zUqWfKBpDAbG2,0.33
