hash,buyer,seller 
2oNoJPBc3o7E5YamX3pgAC3fQ9AwHF3EiNAaL8KVcZhRnirf3upheHMU84xh6sRuCibPZbL43ZLByJiEUa8jawaL,GpUU9dmv3rXhMXYxi391iyQM9sRPhkPfqoXxNZCcb6KT,3vH9Ag8h5mW4UPudnDBEQPK5UeXxeZn4dXjqVuVkAFQ8,2
4MTVjHqrkLndMyvoZDNci2ZojYcjFXdrWU36jzdN2dP4sg4EKf4UGQrHzkURjJaqRpY2su43buD7yXRB33ZVkfWY,HVD1e5P1pRrWUWkechwTeMPRtK2v7pNf7Te2S3UErPnX,2m7kF3WkPFFAJ3b3xKpW2uCEL4c4t5wckfTLU6aSMJRY,2.169
3r3YFM14h6toDETS1avdx3bctWnwH5p2kLvtB54kqyp3Xmwz3BWqrftWjM6BwHLfeCzQzrMMV7HrYXvQnAyFHLYw,2m7kF3WkPFFAJ3b3xKpW2uCEL4c4t5wckfTLU6aSMJRY,2JybeXWK8A3SVJTMZY3BSgg69HtgqndZNSpKQGPBcHCG,2
51bz5p5ChtZyayM8vyS6nvmZhU59Dih78z8Hhy4Lh73y7vQaAQanZeaNVbdCgTFVeDvzVjdBy7653BNE4cuG87ic,2JybeXWK8A3SVJTMZY3BSgg69HtgqndZNSpKQGPBcHCG,7gJytAWdUwrcjiydCuZa5xJWA8kR2wGCS27nfwjQ3uLr,2
diKzXvfjwFQtTX8DjuZgHGa4xn27CeG8fQMFDdfMbR76nKsb943ehRDsBxjdyCXKafhTNNMmhxY5FFaNyzmVYVH,FSHZdx73rEGcS5JXUXvW6h8i4AtsrfPTHcgcbXLVUD3A,3Kgs244sDReSRmVmsVwrx6NtVQzAqunLRX5U89jjJyzw,15
4mNob7iYD1Gj9HCGkgySYUBynFkFoihc1bpgAVYzQEQ7yjkmhcbPTYswH7dpdtj3GzvPBez5geDtEPQNgmoVEX4Z,3Kgs244sDReSRmVmsVwrx6NtVQzAqunLRX5U89jjJyzw,8ZLprg69weteGZFtUVNuWLiTCEswuXXWyWRvBuing416,2.5
2zEqk7dtqGnUr53C934dkaThfU1h5A2owSHm7ftzZRhHmhJQmj51DzZnVXE1CyZTRQzgweXY72tPsYGmXiax8fQQ,G2dCYJ589DNWdHmMJjfdnwj7pCH6rgnJhcZo4wNYnxSE,8ckgSXfRTJiGF5fgGpCZwBqkyedWp1BLHeS81dj1BvnF,1.7
4jCooTmSmC2tx9KC5Y7bz13kvvgqHxRm3xb8D5QDws4mr5qvF5ZxjWdSzecXUhmNsJeuxe6gJvbKa9sU4YuguyXJ,8ckgSXfRTJiGF5fgGpCZwBqkyedWp1BLHeS81dj1BvnF,HYxRhR1aRExG6HyLoMyC7FiBKouRSrrgPJKp7otj4TVj,4.39
2gjkhgHF29mLgHTRLNMYvdLQ5EBaK6iTMcgQQjVD5X9qc7SbsMc1x9wQ4zx9ZVh7LsJa43sZJ44TAn5Hh4jnTJN3,HYxRhR1aRExG6HyLoMyC7FiBKouRSrrgPJKp7otj4TVj,2iEuvXmckpx18kdGtxuVXcMguwEhedRV1MB16jUkni5U,4
3dJYwwohTshukMkHgxUE4dHtqXAzEmUJntMFXqkbgbvxhifUwfqvv2875b28Ghho1R7An2QQtA6wf8aopi4U5rvm,2iEuvXmckpx18kdGtxuVXcMguwEhedRV1MB16jUkni5U,CdXsdk8nZq6Qp2Ug6i3pL5ZkCD86qxSiB5Vy5mJKZtck,2.55
26EiyTXz8EzME3NiRk9xzincxZo7ccpV9VTxXZMtK9FFriGhdrtMBNzfqpAjgvDhsnfAkK4kFN2abFTFwXL6LKNF,93WbteZH6nrWeHd5JT6mJE5VHbWcCTDZzzqqnpZ98V9G,2SXEXPmh8LrK69GTnpybMJnAAPmsvpsCeMdstTLNzJPn,2
4S2JBXBTaBb21TcT8HQdyeuZ4c9ppVSiqJu2ZqYnTqHWKuU5kai2S91YhCo9o8WVQfwjbBF6iNjxFFMrGSmAcQoH,FefYaYwtjwcnfdpKyfd9hCuR2nmmeFBeGExPeoKexhmS,J8iSe2Kq2kp13CDgUnymqmUZquJg7LPZaw9xjbjXgQby,4.8
3uAtE8AiTBaFgGoQ1CzzeJRpPbJ9HLZytV9ycmhs55HjRb8sEwfmWp9hWixun51HAL3bE6MtYZhdgp3g4EWcDQg4,AwPhfQCMC6YTL3BJJDWjVuURLZigvddJ6Lhp87GLiweW,4786NF2jFT2mP9g7v6zd8f4igPj3nMABFNj2MV74sGiB,1.89
42RHYjttSaATBVuW7tzF21kbBdkkWqMW9sZ37LKs6UArvaFz4Fqr7PQUeDi4zhPkrDXvtWxVyt2KdPDgDR54xpPn,4786NF2jFT2mP9g7v6zd8f4igPj3nMABFNj2MV74sGiB,Hi8SpTvygdMG66YoNBqmRsTXLHiPCa5EJLDM9VzFv9Kq,1.925
2mRZ8Hhp5M856SJ9j5jDLJV4j9QyiDeNLb5o2onAYFG5CLBRaaKAN6jgLmf7n15FzhaFEb5m4SuPWdKQjontktZN,Hi8SpTvygdMG66YoNBqmRsTXLHiPCa5EJLDM9VzFv9Kq,DzGccCcLwt7sJATRd6LEjFHdT3bpPGS2FZrYD9VQUKaw,1.99
3BbQUcXDeqd9mLoLqtQmsfctndXwKqkSRzwmv98Qt3YqxJsrGWKC1Js117W9ETHkraMGUbpAXNUUAjzTsnXmpkDf,DzGccCcLwt7sJATRd6LEjFHdT3bpPGS2FZrYD9VQUKaw,H6d2shtX7TTWF9BAFW5khndYQFuAJ4UqppPqSK55HNQe,4.788
5dzCEADDL5USXUpJPbLjfjkTfLTJ3KUxvV68GTSVXW61N4VZiaCPtq2TPPFYmYtjJWZj5PSw2aRZ9LbSy7eJvM6T,H6d2shtX7TTWF9BAFW5khndYQFuAJ4UqppPqSK55HNQe,F2FdtmcKkrBd79L8WrhGTJkfA1UXCv48Z5c9YPnxLkkH,3.40204428
61spWh45HkE5ikA7msFvRzWSH5spTfneh76fF3YFzGTuV8dgFBPRSsbv5j4R1LBoDtr9fDzpDwdF25eKaDwYPGwE,F2FdtmcKkrBd79L8WrhGTJkfA1UXCv48Z5c9YPnxLkkH,8M4dSiEzq7rJkvTSWD8875ijY4zES7fpxLhMNyhFw1ag,2.403833
61Rmpk5RPqQMFPdJQdMitPha1S7H5YnDnDHMUNCQom3ut76C972jf1pCyDk18fxU7BgFsD3PiHL2CTki7MXkMxHU,G4URnz8Sth7trayfpBJdFBUhAgLSUKScDzkWKaG4QPUY,CZuWnqV4vkAgdo2pVGRZ4MnThhnbn87CA4QGv82B1Quk,2.99
5DbFH4GVWjVZVPHLv1ScYLg4paipQjPVEiQ19uTVGYdDj3W7GnNafMtFSp1xWL27FPcP2d2WfwLi1DskhbNCnDzS,CZuWnqV4vkAgdo2pVGRZ4MnThhnbn87CA4QGv82B1Quk,GjYMYwEkrAJxPmpjB8Bf3AwitFTWjnMTuQn7sdPogjqm,2
3BZauWsJDJT5uq61izNDFYJrjhP6gxfejNGpgZ81m3G3REYiKoHtTstaSwrgyoc3sPRhceowkPpJ624ZBPq1d7AB,7L7qTXDftbRQLEqAVsqDFeDZfw3mgF2ojGUCbcfRzbh,fMgAETjC8a12nzsHA7z5akGCNpVVxRGJdCwcebAy8tV,2.24
4VwXQuKUjLaeNZbQYcwvUEGkTtZXn1xu3qSr6yPPsbnoYascZeonN4Ua4n5mADT5r2aQYVBDKYWVKCHJWrSpTFMa,fMgAETjC8a12nzsHA7z5akGCNpVVxRGJdCwcebAy8tV,BNjWxRjeoHyRyJvq1wt55aYWacLyFz8AkXrgd8UyEWsM,1.88
2xKN9ywou7NEq7DFeZgmKkZ7BqLzbmsuX3LjT6Goqna2pey7tbxwP3ePUdSK7myNHtmd89QTW9asHmxVRT7qhtsD,BNjWxRjeoHyRyJvq1wt55aYWacLyFz8AkXrgd8UyEWsM,H1cARdc1jH2kUMz6UcGbeMCkKNh3fBS8KD7ezVB7zoRh,1.5
2fs3svspX9aKS2wFDJr4qjB73k5p1PZGdzHoYRugXFFdWrg8befYF34C6QUxCzVvtdgsdyGeaMD6cjNvmhpJEBrA,H1cARdc1jH2kUMz6UcGbeMCkKNh3fBS8KD7ezVB7zoRh,AtxmuwDpZXXp23yHzkaFkxpCFFNPgC47QrgP2U1DE7Ye,4.26
JYsmJ16k1kGzazXVc4WYB4ZVCQJohT8Ae3tgqCP5GdYR1TbNTNZwrXy6WmrxjFzit9g4XXxHKLNKYJcUVGwUnhe,AtxmuwDpZXXp23yHzkaFkxpCFFNPgC47QrgP2U1DE7Ye,HQVuBEJftnNBPiCesNQzpuJ61PnecPxTuwWpHw3EkyBQ,4.19
3zR5etK8FNfy5PXph3Sbe3d49pvKXrVZS4SwWiwiu1THbWfVHZ5bJr9piJvdBH9dAhJgsaZq2S294cKn7AAdMf7M,8U4PHCHUUtTxWq34Vzey7af15yZVd1MrmHAuh88myMFR,BbbxECSq6GA7ey8zJ6Tm8rTAr2nNJPpWZ7qAqq1DE5wE,3.45
4scYKfm743EbkWHY9jC86aQSGXU37ACCKdhj1xbRQfwWx5QegHcspXY7KLJTcVF6hHxiBkXMXkN9WCfgFn5Byva2,BbbxECSq6GA7ey8zJ6Tm8rTAr2nNJPpWZ7qAqq1DE5wE,F9HvAFmDz5u4dx2afWLJ3vFrUJvQs6tdZrGPVwBb4kM3,1
3VEWDtkDGkXt7at2AScW5UZZqEqfLLeBq1HLVUK7KtJHdRbvRAy1qHuWH8gqyDzVXu7nVCDZvrURiBhrAFyoXCXW,4ZCiGakZJy5aJsLpMBNBNwyrmNCCSCzukzhaPzzd4d7v,J1bhqE5gqhFcDwRVhFEKxC3REMYsv5BkD2sMM4yuZswd,4.95
44DxBsGkwXh2LLt13mMA3L3bmYbevQuYoRm3uxsEyuziqZnm3F3HkZn2wjHdKppBEK8PjAyCrEmjmz5xYJbuD5iJ,9ie4S67A6dE2JLzSbz8juhYaivGPPtjQXnGbeYUaagH6,G4pyGMyzwPG5eayEnjwX4REyM9qXyKePJCVWPHBd2dAn,1.00204428
242vzySHVrENepTYsSLgt1PhAZPfj8Y6dU4rWTrqQ7qQgUH5tPWyHNWQuS3mPjmFRjGbNAys9P6TdaDZqGSTuCLB,5Xut1cud5o5CyqgtKHqzEWwCAo11g1drUBA6tPwKEGPE,2PnUGWPh1gZoWHVimpSKyATUiSiXe1Qaq3pg5LrCBtED,3.5888
JbgXGt9hx6iKMaJX4Hi5VSK9UTPeaxMqDwHHBTnoF57ANSnosL4H7ptcf9st6yZ8kk8D3pnJ5X6WL1yVQVyGgRB,2PnUGWPh1gZoWHVimpSKyATUiSiXe1Qaq3pg5LrCBtED,Afp3pXoFQh3BoBxeuY4tBSkNnRsJyNCV8BUF4MtLhvxq,3.7
64tvFGAzQNi9dcCfk74skk174XYbwoRoW4nJXR4Sjj6rtcUYvsfHFVZtyecTDgXS411Q6Nk47LJRXBgy3B5RwsJt,BaqsMRrtGCyPRmQxrnmWMmT3XSDrspS3yV5zU7p849DL,5Hgwq6waiuRMqohBznFUbRf7FUTXG1rEJGsh1rz57vEF,2.05
3znUL1QYLKsNV8shD1HoYLVNRSHJSG3bmQg45qeh6TQw2kiYP5dqbWQNVPWs9z1ev9CHzFKpwwdtMb5UjXvFociV,5Hgwq6waiuRMqohBznFUbRf7FUTXG1rEJGsh1rz57vEF,AkuQM3f47dKZk86YR1zq8z5W3sQDqjcNgxz5WtH4rYjd,2.65
3AU39RHArqWZzsE2Gjn9CDzD1o12yZBQfFZRBVTQuFBnrChNbZmUK3k2uZMpnUAb7YE7wkd7pF4xBE6UpvTNQtkt,6CyM3U5BqaWWjyTawTcopPxPLPhhTMckq4dDkCn97p4N,H71yxeDHUd8A1HhNpHtcnQYmvBmdimSo87sjwau4wy3A,0.73
yUJMnwgDzRx1YLhLa7kBh4uK42gGLPSyEuMLb9fhsMCLQhyfSGLjZ7CGUG88JtPrMz3REgYL92sJNFPZQaywy98,BzcHnbrrVvPmWWjqmfpz7r1b2qTgDPqEC3Yp8fvRMn7j,doomfUmoSougFzKcydXsMZKkCCjnJQcZQiSCtiWHJcA,3.05
2hVEMZ3rFcoLuMBuQtKbgGSY4u3cRPza1t4ZFfw46Eex5bohQA7KmN929ei4D2Cjnkoa3Ae6P2uETguvasRmoEQA,doomfUmoSougFzKcydXsMZKkCCjnJQcZQiSCtiWHJcA,FrcADF8qjp47JjEb769oqJoYp1fWkymhPeHNegwpHbTc,2.69
64dNtnnrvc5dY4fu6txpnT797zKYgf3kG1A8hdgHAwoLFBXu4nA93enc4jb6jRBYqihPMjB1JHQHXEks7GeuHvDv,9VYkHhgQ7UDXC2bH4E5LA9oxnTnppiftuSRZSEMobnT1,DtsyCGEtt6A3CXN8mTGuZ9wXzxsmULm3Lnukw4q5D7Lo,2
5oWLVumpnmQFcjjQmerVGrdAwsUALUNVFr4WRjGqrUndWSBT76fyKihzQSpW4SaiQjjTR4uBgW8kSFZ65UmcNnqa,DjXKETEYzkkG6YzegWgy78vpaPH1eBxaiGTVoQrkQNFP,AmcNcKrAqSx6BAL4eezzvVWBTjy3giXu2tc1cDfABoUN,3.9
1ebVGzhaZ7KqvUfBTjEvr1Hzo6hKUXqqxNEJTk5rycWtbF6fwyrVVGLUfrCZuGaYGEhZHVkbZYdFYYCDjQfzCnX,AmcNcKrAqSx6BAL4eezzvVWBTjy3giXu2tc1cDfABoUN,BbbxECSq6GA7ey8zJ6Tm8rTAr2nNJPpWZ7qAqq1DE5wE,3.87
3Vwkgv74jjfgCtLh65AeK4AJBjPGziPrcJSyxxUeBxcpvkoGiBAR5NmJgxRU1xXiDA7rkaQTZ3p2KKfcjBL3xN9h,BbbxECSq6GA7ey8zJ6Tm8rTAr2nNJPpWZ7qAqq1DE5wE,7tucEUafTDEnmGn6UXVhkkui6LhckschJUCs7ToqK33L,3.89
cRp72ZKi7544PZ1hPKhJG44XzAYUrKLp6NhvdAwRc9o4DMVs99eUcEweUDdHvRfKFzTou2dHLcRkMci3RAAjk1y,7tucEUafTDEnmGn6UXVhkkui6LhckschJUCs7ToqK33L,3aJroxxNV6YpvNWNRiiNA5JpbS9c3AjowDwsjZaCvFue,2.67
5ucb61W2x36BkGSEsCcuAmtmHjgHdusCiA3MV1xn7sov644yCSxyJMw4Jz4AMpZVjoBpdkc376Ru9ctpRcvFryWp,3aJroxxNV6YpvNWNRiiNA5JpbS9c3AjowDwsjZaCvFue,FTcCPPdGaymrdkaHFDMB7VmJ3gvrKN3tSXKrrMZYbfkq,3.8
3yzWHzYk3rP9P2Xzr5qng3n3DwEwjpLvBc5ZW6EoTJdZPAUSFkojyiuHrnfkhvHEkEVusmFWtEr5cGFuByrN6bt1,F5RZkyaxmLG14eWMy1Zu7FtBZLauNb6xKcWnUpEx9yf9,2m7kF3WkPFFAJ3b3xKpW2uCEL4c4t5wckfTLU6aSMJRY,2.15
47KfM8L2kxCKTuGoPA2YYyzH9od9KEGGPqd9Qg5u5hbSewXdQgcUEhfvR7dC2F38hB9UCTKRe59aB3yZqz7ZKxBq,2m7kF3WkPFFAJ3b3xKpW2uCEL4c4t5wckfTLU6aSMJRY,DZENa1419AznUfjmzUkYHTeN6V1guFE5izQBbMG1wPpa,2.277
24iAke2QufDT3RsE2xzJNDXxT23SzmZrMvjv35wQdJe4tjsEuoE9Gdg1tPvjzqmtQpvyqLQMUQXsnYioniMLcpeZ,DZENa1419AznUfjmzUkYHTeN6V1guFE5izQBbMG1wPpa,A4WkwKhtMkW8Qdo2mNQ3XujY55zxVX4zCkPkomauM5Nf,1.98
2NaETLhxwPUvhZyZQMaSc6yY1wNWXyKXM3tmpnp9qk8EvEFBx2S38Hv3iyzPKbv7jhBvYvP4JVGY8XMw9TVnYjeM,2vaNzaZTLvektxYrKKx5xYjy8DKLvusAiB4vdBL9TRJC,7FdeGyrPUs7uJVUpvN88XNbmh1bvN1TDr1KF2nyhTCzZ,3
3W6LkwzSNJvnhimDbx1PhoVawmdpTaHcmam4tGQMQCKHNs8HXWuvqfmNSmZgdvQarkBpJKBSHL1F2oSLkvryGJ2u,BzcHnbrrVvPmWWjqmfpz7r1b2qTgDPqEC3Yp8fvRMn7j,6tDjb6LDQtzvQMzK6C67njsDzJ1ybyvKfKHjgAbn2DWC,2.25
5oBTXWL1G7xnW1U9GSycYDxdnszxtHDRGKx1n82Dw64qLYakBKrcfNrm2H4B6FmYBjKXVXLjE9mQVS7iHtL5irDk,GHZVzuQsihRS5vdDvt4Jufs3azjp5bmgfRHGGaA2JKBA,DedwnXUaSnNHz66cGLhvzfaY7pk6DGCHFKU8a3gozfsk,3.112
5uwgTxgebBV9s79Nqv7QXTNZtMaMscof1PB56NQ2HRN77GmqLmM5ncJmCrF3PJJKCWxEWhH4R4MeSkCnyBqUHcid,CBfV98WjefH9w4ageaRDjqnYim6uKriStSmy7eFQEEYc,3znbLwyqh6KvL3JHvwB9Tu5xUv8Fo84AGphjV3j2Biyi,5.25
2PJWTSHitamofByQUGJRzP4wBVuAS62CrWPtZ2jGhoqPev9DXkqHFBZxyBwQ3zfBX6QRgCbkS2UJTGg5gSXQFDAn,EX5q1BgaRsavyUq3TZEaEfQqnq1CC4w3QHHStm5UHcZ9,38JybP3STMMrjUCFKAt2DPvemRQSKzAExA97suZJvyC6,4.35
57orkRzZKHLCLkXQWY1sw7Ab2KL2DTujoDQ7DEnQ6jfxF3CJ5PN6Wi6Kx5PdeSYvGkH1mhkmvBPEqKQ1MA6j7m51,HGMR8LThfi4vLjPyzqwQJf4nP4YcShovusq52a3e5sqm,9tdi93RzFnejMNiipxZxx7KfGkrV2RNx7Z97aiw74wFp,2.5
5q6jFJ8ZYFDBVL166hwxEiEdoKR7aGw1sV8hzzqMSTWdkp9zfCpznnPY8U9n1AxHXVPZ7W195BpzBA2gFPeBXjmy,GLUCjVWujLMHTzJzrfdJtBbgRGsQGxYFN5qGKwjjYWoR,FJzNCp1NJRKot9dFp2Dr5S8EXvTh8b6NWCQd9DYTzZj3,4
3CZ8CKrT95Z5T2CuDbRzZKaVvnFPWvPKeVZDHgo3BjPk962pWL8Cam5Yx3JadT3jvUhbaFJT9P25ipDj6mzGDwst,HToCFBStWe5B3doYeGuvjkxqR5Bp41pSbPiFqVZQ8EeL,6bL4vi9kWyvzYhTqPHVAX23ovy1UQQqs9RVHJXcWZh28,4.3
JSKrv3pmFqiNAd7L3bq4N1C9AtQ5Tf7oMoaJyikWbF7UNnsi9Ty3XFjHZNRKyJFzBV5WMpfWDehNcnheWNrVMuU,6bL4vi9kWyvzYhTqPHVAX23ovy1UQQqs9RVHJXcWZh28,EMgkkuWTT2A2ESueCJuYB5MmCqM6n6xGG8rJ8xqJLxmp,4
2eJ37y5d1LvsxLLffPQAVf3tBauthd9rhmdwYFWNxaQ9kVWpu9ZXheZjfu92S3sUzD8tZU5JV5tUxE1NiFBUt3XL,doGrY39KZkjsTxunKRWBhswcqqQb3LDTuBfKS3hcy8z,DZBViMVSrc13cwfUrEdLbyW4cLo1CnyQzo19hCAKCFda,2.2
5kJiECbZd5B6xuhvsrLhZxmrh8dhm9q2pVYA74U1UyC1z86F2HGAEUTaCtLro4RfT7rCoiDnpzL8ht75qQ99THGQ,Hcw7uZtm9ANWFUS4Hrk1DRpLe16ue5vAQG72w17suXHW,DEQprqXR9TSTbsqE1s1ksUhT1UBzPF88qwmQfnLVazoU,1.8
W7cq2hWsYNxNsVyXcu8bU3ZGwRg7VxhK1uwC1VfwV7CjXnPPcZEV1C2XTmW8R3tLV3hDMFPyHrJhWkyekVxY6nL,DEQprqXR9TSTbsqE1s1ksUhT1UBzPF88qwmQfnLVazoU,7a5S8c3hqRs2WmWNpjWZqGbYzetzs4UeK2CoPXpnmD8f,3.95
4tGsWtfVDREJgtaRFzqMPZwZJ4UmH11heAduUbG2mzXx4XZynogmZyc7MCgQVL4P6TYW9ypjBvRaD5tga1UH9ECJ,7a5S8c3hqRs2WmWNpjWZqGbYzetzs4UeK2CoPXpnmD8f,3ZUYeUcUfof9eiMKgLLPFMhPYnU53pgkrTHER29sfcKD,1.88
4ekMmDSXtefSMFV5WdAKZHHQK6uRnAtZT6AJWKe813qddapSp1jkcpoYwQV5smzadfwHKtb3i6ZSGiibUqGAanAG,3ZUYeUcUfof9eiMKgLLPFMhPYnU53pgkrTHER29sfcKD,8ckgSXfRTJiGF5fgGpCZwBqkyedWp1BLHeS81dj1BvnF,1.52
2TmB9W74wgHwxZkcSNwAKbfVfKfysrBiQNwx6oyfKN1y3Ja6L7QmqaxyoNwPSB3R6yFD5gKGYsLzcZpAgAntyrnZ,8ckgSXfRTJiGF5fgGpCZwBqkyedWp1BLHeS81dj1BvnF,6y4b8kKXNSD4dqGX7Y8HTBXHaqV59n5tHZyX5xacez5H,4.2
WzcKb4WGAg7fXSYDxEMPcoy8o82FpyShePU1sNHU4ZdHHjSHDzMbUHWzsqdRGqtaGztrLTHEe9EQRtKXTmzY7kF,4MR9qDAM3xcfjQwjnBMGSbYF63Rk8weCxT7mkAmiVhWt,5F68g3qFoipQbqLn3rNPDutVtNRVwJjBeUdPsNx66ST6,2.1
3dfDeR7ekc1pn3m9CwYNbahreq8Lqv8fMp8Ey3zhqB5P5jwvDyMHGjDSXk8nLZGHKCZ1FMqz4w5bvJBfpS9DSmo7,5F68g3qFoipQbqLn3rNPDutVtNRVwJjBeUdPsNx66ST6,WLYJBnzsQLqy9CXPRgUfVdhnv8DHvaAGfMbDCmsvr4f,1.8
2NaNwq8r784AE61EvaYVFcSfNivvLN5vMS3XRL4GDiUtuJkSEFdshZk1EwRtaaFfianCupQWgEAza4ahXLdJc5Md,EbP2o9wVMtw71FtSgHrXe3JzdbFQpSjFXd4tVaRB4sUZ,4UZDrXED8tzbf3Y3FkXUG2nNxfAEA2YnSDN1xPWxgy2G,20.99
9xauqxWJfBN9wpp1tnr1Qjgdjf7rBynH3efs6EwRyxkvNqjrZsD96zT8ydRizTGPi3bpavhoHfZ3izkgnmEqqyG,4UZDrXED8tzbf3Y3FkXUG2nNxfAEA2YnSDN1xPWxgy2G,KiDnvehQ1gkdiQTqXo2YnoyN3QJSXwzLfhQEJXPARg3,9.99
3d2G6icaPeSkGzyeAGDYkDgPUUiUxG64snBkRhfNSqnKDYdmznnQGU9wq3mB76dLbHTM91FVUhwPD2D1sNamJVkD,EakUdvcQ5avC7jL6f98SDuwBQj7oC6nJiAXhC1VFv7d7,Dz6RxJb62TQ9mUTWVHLcu93wCXTJuSAjjsLF7a1VwKxu,2.4
5LqT3x19wijYbTwi3CKThaRJsJZu58NgEGKTzbNY6MGfU8KccFfVbqQAFQ4iW29RK1hNVXJccbMMCa2rLaS6xP8K,29fRvejAGLSoUEoYVAzAZvBRkMiUrrUnwQ4ZmP4s4Lqr,6PoMj9yADmV2agmUKkECHQcjhcYdQzcMzq8UZZSAmNQ4,2.099
wQ3VD2NnWSje6bYD9Hu6B7fs3MrV5bs3go7bRria6a3TQ3MbZ7HypgBssAfCTSNUXwSKYgiFSNP58w96a9vKCCS,6PoMj9yADmV2agmUKkECHQcjhcYdQzcMzq8UZZSAmNQ4,4rHuZpNCoLVx6s2zFsFWfChquARtyLPN71RgSCipfPwR,2.05
5wGh2iHs1Xy1ioAwCC33cq6ZaiHP6LwHtgrzAn6wFf3C6h5BDqEPHfanPLRvEyDQcACkanFfFi1SncZBwcQbu8H6,4rHuZpNCoLVx6s2zFsFWfChquARtyLPN71RgSCipfPwR,9Z7P2PUdLc8kKLzLkBhA7Np4adDKFnLEf7dSPSBDie1E,3.49
ZUbmyNH99X1HYJz9Em24EZ5ckK4PPsSa6jGRR7XLPBqfgjs4ojzeupFMzgped2kKVJKGUZJzKr78gWz9vKGuPnm,9Z7P2PUdLc8kKLzLkBhA7Np4adDKFnLEf7dSPSBDie1E,i5RWK8qMd12i5KfcuAG13UK15jod4L3sBRBKUKYGaSr,3.589
3XoqFd2EtzP81o6cjZfjidb4a229zjYi1W5YUNcfcPXQfmt7ZK3m7BUEmAAmhypvBzZgQ2mSfZjRY29Pf98Xc5pQ,i5RWK8qMd12i5KfcuAG13UK15jod4L3sBRBKUKYGaSr,3CSDjcpou76hAtHiQiHrtGh4ukX4foF2VexeBcWMRAfp,1.7
27es1qArnNudtcwNiFdnogYfw21jU2F2ajnvcAPQZqmw4YTaZoKvKrTG5c6Wjn5eFvkD5p1Z5agZMAREvQbdYXrV,AMdgJLYC4jsBEHL53AiGGobfnjoUWhec95PHUY52AycC,8H4M6nt9zF7zjwDKKD8ghgVjfQPV3HpqEcSFwxeQJpLJ,2.05
4tFhHR7M1i5Vk6bP51ukXzMMPMDQBJmAohagcnPdPCKteYuoNqk1ByyHSsGXvZgj5Dfc8f4SbYdPwZChFSydVeJN,DCgsQbdxSRAfkZvMT8jVWVsaPwsYGKnnxTEUBtbSSiBT,Bd8YgzEw1PB44opGK1kWVE7XVXiNce5FaVCW9eXGPoQG,1.59
Sir1XQAu6qRXLQ5mfq8ob7En9WujejjAean5Y97C4KK5jVrz9yLTdTnqA9dXAvUQvM4uZPke4wZezZTzaicMmPh,Bd8YgzEw1PB44opGK1kWVE7XVXiNce5FaVCW9eXGPoQG,DhcidGaVh8CBdpt2XAiHaJW5nHLMbScwkA6aRP1FzER4,1.735
3phskUxMfE5yFQikWf5u8opc7oQNrME19UzBW1xDzWkFVLpPm28QnP9FUXBFRC1hmEgc7JRLsVdwJjxAvhHQr9Uu,DhcidGaVh8CBdpt2XAiHaJW5nHLMbScwkA6aRP1FzER4,9S7SBRyecQqQgdgxztzmB7ByQidC9LkgbJ8pdcx7S9hr,2.75
2d3nfb3yu8ksCczw75knANpBRWYY1uRRAsjLz9V5bqvF2h4GkC4nAr4K9KKxofKtWNCQG8vTZBkzB6Z9WHg5jhjz,3KTetBq4oSH1aqgdVGCrDuJfkMuS6dfMw6qDQfXveg5K,F61YSxuRxkTewZKoGZJxJQ3hFtJurYRbhXxRDuGLgRHm,1.95
59xxEDr8KLHUH4DPQrdMvJD2bQKPXbgihVsu45isztSQXQSggB9XkaSTmEEL3EFGDNtHkXjvsFLVy2bDdX7mGxTG,F61YSxuRxkTewZKoGZJxJQ3hFtJurYRbhXxRDuGLgRHm,AnKHRtzgYPFyKYUaJ21CxJL5J7tcozydXMyvEqqkTwMy,1.94
5esTiMUNaSZ6hSctXwW3uFtVyE2qXgCRkh1u94dmKFp9dSVY7zbuZUUH68b4w33nZKEDjcNJr3Tdxcxfk1ARdaPk,AnKHRtzgYPFyKYUaJ21CxJL5J7tcozydXMyvEqqkTwMy,GQrM1LbUVSwrvmzfR4BGujXYGTUpuJEC3YQwCZntVHkg,4.25
4kyvJHCR9fWoX74fJw32mqL1TzdfoBeozi1PDw2HK9yZL3PshyR9ATPNysP9ynoB7S9Voe7Z1sCCkCqu8mxpaHHt,GQrM1LbUVSwrvmzfR4BGujXYGTUpuJEC3YQwCZntVHkg,CgW1Tj6g51u2DtMgUGmyx7TPNZGgn3LHPZwVWxXpu4VD,3.5
3UAzTcUVP9ZxkEWg3cE21dEsY9GEEb4s829y9cKk6qUsWzSh6FGQF16oHuwbuTY1ovgpEr34rcEYRMbypeMHS89U,gTz8CF15VUB33CcxM4L4XsW4hRcwBKoV6B2Yg4JwQhC,AcxMNWppNUL2bEmfdFYFJ2f2YZ2oL1JcUi88iUH3xBsf,2
4vhYZrVauF8BGQq4L6RxEWz7GwcwiwE9p48hy5nCRZWVF2z8NvuQj8bTgnCsjKDuLbJo3W3a7SoL1Ae14RHiDw7j,AcxMNWppNUL2bEmfdFYFJ2f2YZ2oL1JcUi88iUH3xBsf,HY6QLMax9JaQinmbwWLsYah6BJdfZXxV2hLakuqHyeGq,2.88
